timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273282.064443,1,DOWN,LEFT,0,0
1764273282.0968595,1,DOWN,LEFT,0,0
1764273282.1294165,1,DOWN,LEFT,0,0
1764273282.1648433,1,LEFT,LEFT,0,0
1764273282.196299,1,LEFT,LEFT,0,0
1764273282.2290204,1,LEFT,LEFT,0,0
1764273282.2610729,1,LEFT,LEFT,0,0
1764273282.2982056,1,LEFT,LEFT,0,0
1764273282.3288748,1,LEFT,LEFT,0,0
1764273282.361652,1,LEFT,LEFT,0,0
1764273282.3962913,1,LEFT,LEFT,0,0
1764273282.429616,1,LEFT,LEFT,0,0
1764273282.4616666,1,LEFT,LEFT,0,0
1764273282.4989772,1,LEFT,LEFT,0,0
1764273282.5286834,1,LEFT,LEFT,0,0
1764273282.5600219,1,LEFT,LEFT,0,0
1764273282.5988817,1,LEFT,LEFT,0,0
1764273282.6290312,1,LEFT,LEFT,0,0
1764273282.661076,1,LEFT,LEFT,0,0
1764273282.6970508,1,LEFT,LEFT,0,0
1764273282.7290552,1,LEFT,LEFT,0,0
1764273282.7625475,1,LEFT,LEFT,0,0
1764273282.7928932,1,LEFT,LEFT,0,0
1764273282.8307295,1,LEFT,LEFT,0,0
1764273282.8612106,1,LEFT,LEFT,0,0
1764273282.893457,1,LEFT,LEFT,0,0
1764273282.9298556,1,LEFT,LEFT,0,0
1764273282.962423,1,LEFT,LEFT,0,0
1764273282.9946976,1,LEFT,LEFT,0,0
1764273283.028804,1,LEFT,LEFT,0,0
1764273283.0617511,1,LEFT,LEFT,0,0
1764273283.0933115,1,LEFT,LEFT,0,0
1764273283.1301222,1,LEFT,LEFT,0,0
1764273283.1610975,1,LEFT,LEFT,0,0
1764273283.1947691,1,LEFT,LEFT,0,0
1764273283.2301867,1,LEFT,LEFT,0,0
1764273283.2611737,1,LEFT,LEFT,0,0
1764273283.2936997,1,LEFT,LEFT,0,0
1764273283.325466,1,LEFT,LEFT,0,0
1764273283.3627753,1,LEFT,LEFT,0,0
1764273283.3931856,1,LEFT,LEFT,0,0
1764273283.4240756,1,LEFT,LEFT,0,0
1764273283.462136,1,LEFT,LEFT,0,0
1764273283.4934452,1,LEFT,LEFT,0,0
1764273283.5254488,1,LEFT,LEFT,0,0
1764273283.562692,1,LEFT,LEFT,0,0
1764273283.5928206,1,LEFT,LEFT,0,0
1764273283.6245518,1,LEFT,LEFT,0,0
1764273283.6640832,1,LEFT,LEFT,0,0
1764273283.6926951,1,LEFT,LEFT,0,0
1764273283.7251396,1,LEFT,LEFT,0,0
1764273283.7615988,1,LEFT,LEFT,0,0
1764273283.7929428,1,LEFT,LEFT,0,0
1764273283.8247983,1,LEFT,LEFT,0,0
1764273283.8636053,1,LEFT,LEFT,0,0
1764273283.893852,1,LEFT,LEFT,0,0
1764273283.9249454,1,LEFT,LEFT,0,0
1764273283.9576674,1,LEFT,LEFT,0,0
1764273283.9958527,1,LEFT,LEFT,0,0
1764273284.0259662,1,LEFT,LEFT,0,0
1764273284.0579317,1,LEFT,LEFT,0,0
1764273284.0941882,1,LEFT,LEFT,0,0
1764273284.125392,1,LEFT,LEFT,0,0
1764273284.1574194,1,LEFT,LEFT,0,0
1764273284.195503,1,LEFT,LEFT,0,0
1764273284.225368,1,LEFT,LEFT,0,0
1764273284.2571738,1,LEFT,LEFT,0,0
1764273284.2940845,1,LEFT,LEFT,0,0
1764273284.3259106,1,LEFT,LEFT,0,0
1764273284.3577015,1,LEFT,LEFT,0,0
1764273284.3945658,1,LEFT,LEFT,0,0
1764273284.426563,1,LEFT,LEFT,0,0
1764273284.4577322,1,LEFT,LEFT,0,0
1764273284.4891965,1,LEFT,LEFT,0,0
1764273284.5289843,1,LEFT,UP,0,0
1764273284.5569837,1,LEFT,UP,0,0
1764273284.5910537,1,LEFT,UP,0,0
1764273284.6272144,1,LEFT,UP,0,0
1764273284.6583116,1,LEFT,UP,0,0
1764273284.6901133,1,UP,UP,0,0
1764273284.7283177,1,UP,UP,0,0
1764273284.7569568,1,UP,UP,0,0
1764273284.7898,1,UP,UP,0,0
1764273284.8269603,1,UP,UP,0,0
1764273284.857979,1,UP,UP,0,0
1764273284.8909428,1,UP,UP,0,0
1764273284.9266639,1,UP,UP,0,0
1764273284.9582899,1,UP,UP,0,0
1764273284.9892144,1,UP,UP,0,0
1764273285.0210078,1,UP,UP,0,0
1764273285.0593648,1,UP,UP,0,0
1764273285.0903351,1,UP,UP,0,0
1764273285.1224709,1,UP,UP,0,0
1764273285.1579437,1,UP,UP,0,0
1764273285.1895533,1,UP,UP,0,0
1764273285.2214618,1,UP,UP,0,0
1764273285.261514,1,UP,UP,0,0
1764273285.2896428,1,UP,UP,0,0
1764273285.3210518,1,UP,UP,0,0
1764273285.3591797,1,UP,UP,0,0
1764273285.389515,1,UP,UP,0,0
1764273285.4220722,1,UP,UP,0,0
1764273285.4600558,1,UP,UP,0,0
1764273285.489494,1,UP,UP,0,0
1764273285.522844,1,UP,UP,0,0
1764273285.5581257,1,UP,UP,0,0
1764273285.5892203,1,UP,UP,0,0
1764273285.6225853,1,UP,UP,0,0
1764273285.653925,1,UP,UP,0,0
1764273285.6908545,1,UP,UP,0,0
1764273285.7218342,1,UP,UP,0,0
1764273285.7549589,1,UP,UP,0,0
1764273285.7906473,1,UP,UP,0,0
1764273285.8222263,1,UP,UP,0,0
1764273285.854071,1,UP,UP,0,0
1764273285.8919373,1,UP,UP,0,0
1764273285.9220915,1,UP,UP,0,0
1764273285.9548845,1,UP,UP,0,0
1764273285.9921403,1,UP,UP,0,0
1764273286.0220687,1,UP,UP,0,0
1764273286.0542412,1,UP,UP,0,0
1764273286.0909753,1,UP,UP,0,0
1764273286.122035,1,UP,UP,0,0
1764273286.1547906,1,UP,UP,0,0
1764273286.1862588,1,UP,UP,0,0
1764273286.2242527,1,UP,UP,0,0
1764273286.2543066,1,UP,UP,0,0
1764273286.2867365,1,UP,UP,0,0
1764273286.322545,1,UP,UP,0,0
1764273286.3539696,1,UP,UP,0,0
1764273286.3861077,1,UP,UP,0,0
1764273286.4231353,1,UP,UP,0,0
1764273286.4547353,1,UP,UP,0,0
1764273286.4865851,1,UP,UP,0,0
1764273286.5221481,1,UP,UP,0,0
1764273286.5539973,1,UP,UP,0,0
1764273286.5866413,1,UP,UP,0,0
1764273286.62175,1,UP,UP,0,0
1764273286.6538563,1,UP,UP,0,0
1764273286.686893,1,UP,UP,0,0
1764273286.718041,1,UP,UP,0,0
1764273286.7555566,1,UP,UP,0,0
1764273286.786247,1,UP,UP,0,0
1764273286.8183863,1,UP,UP,0,0
1764273286.8542013,1,UP,UP,0,0
1764273286.885568,1,UP,RIGHT,0,0
1764273286.918521,1,UP,RIGHT,0,0
1764273286.9575942,1,UP,RIGHT,0,0
1764273286.9855225,1,UP,RIGHT,0,0
1764273287.017248,1,RIGHT,RIGHT,0,0
1764273287.0538192,1,RIGHT,RIGHT,0,0
1764273287.0869117,1,RIGHT,RIGHT,0,0
1764273287.118225,1,RIGHT,RIGHT,0,0
1764273287.1552467,1,RIGHT,RIGHT,0,0
1764273287.187459,1,RIGHT,RIGHT,0,0
1764273287.2189384,1,RIGHT,RIGHT,0,0
1764273287.2566016,1,RIGHT,RIGHT,0,0
1764273287.2866879,1,RIGHT,RIGHT,0,0
1764273287.317869,1,RIGHT,RIGHT,0,0
1764273287.3519492,1,RIGHT,RIGHT,0,0
1764273287.3876143,1,RIGHT,RIGHT,0,0
1764273287.4178863,1,RIGHT,RIGHT,0,0
1764273287.4499009,1,RIGHT,RIGHT,0,0
1764273287.4866915,1,RIGHT,RIGHT,0,0
1764273287.5182273,1,RIGHT,RIGHT,0,0
1764273287.5506566,1,RIGHT,RIGHT,0,0
1764273287.587048,1,RIGHT,RIGHT,0,0
1764273287.6195917,1,RIGHT,RIGHT,0,0
1764273287.6513464,1,RIGHT,RIGHT,0,0
1764273287.6874778,1,RIGHT,RIGHT,0,0
1764273287.7193363,1,RIGHT,RIGHT,0,0
1764273287.7513764,1,RIGHT,RIGHT,0,0
1764273287.7883828,1,RIGHT,RIGHT,0,0
1764273287.8179145,1,RIGHT,RIGHT,0,0
1764273287.849848,1,RIGHT,RIGHT,0,0
1764273287.8824952,1,RIGHT,RIGHT,0,0
1764273287.919111,1,RIGHT,RIGHT,0,0
1764273287.950186,1,RIGHT,RIGHT,0,0
1764273287.9820151,1,RIGHT,RIGHT,0,0
1764273288.0204213,1,RIGHT,RIGHT,0,0
1764273288.0502877,1,RIGHT,RIGHT,0,0
1764273288.0812957,1,RIGHT,RIGHT,0,0
1764273288.1197925,1,RIGHT,RIGHT,0,0
1764273288.15067,1,RIGHT,RIGHT,0,0
1764273288.1816156,1,RIGHT,RIGHT,0,0
1764273288.220096,1,RIGHT,RIGHT,0,0
1764273288.2513392,1,RIGHT,RIGHT,0,0
1764273288.2830157,1,RIGHT,RIGHT,0,0
1764273288.3193989,1,RIGHT,RIGHT,0,0
1764273288.3509386,1,RIGHT,RIGHT,0,0
1764273288.3825045,1,RIGHT,RIGHT,0,0
1764273288.4196944,1,RIGHT,RIGHT,0,0
1764273288.4506958,1,RIGHT,RIGHT,0,0
1764273288.483177,1,RIGHT,RIGHT,0,0
1764273288.5144424,1,RIGHT,RIGHT,0,0
1764273288.5505955,1,RIGHT,RIGHT,0,0
1764273288.5824728,1,RIGHT,RIGHT,0,0
1764273288.6141264,1,RIGHT,RIGHT,0,0
1764273288.6528492,1,RIGHT,RIGHT,0,0
1764273288.682845,1,RIGHT,RIGHT,0,0
1764273288.7143483,1,RIGHT,RIGHT,0,0
1764273288.75188,1,RIGHT,RIGHT,0,0
1764273288.7823877,1,RIGHT,RIGHT,0,0
1764273288.8142488,1,RIGHT,RIGHT,0,0
1764273288.8509731,1,RIGHT,RIGHT,0,0
1764273288.8829777,1,RIGHT,RIGHT,0,0
1764273288.915272,1,RIGHT,RIGHT,0,0
1764273288.9512546,1,RIGHT,RIGHT,0,0
1764273288.98301,1,RIGHT,RIGHT,0,0
1764273289.015165,1,RIGHT,RIGHT,0,0
1764273289.046386,1,RIGHT,RIGHT,0,0
1764273289.0851805,1,RIGHT,RIGHT,0,0
1764273289.1147318,1,RIGHT,RIGHT,0,0
1764273289.1478035,1,RIGHT,RIGHT,0,0
1764273289.182919,1,RIGHT,RIGHT,0,0
1764273289.214221,1,RIGHT,RIGHT,0,0
1764273289.2477448,1,RIGHT,RIGHT,0,0
1764273289.2829359,1,RIGHT,RIGHT,0,0
1764273289.315,1,RIGHT,DOWN,0,0
1764273289.347016,1,RIGHT,DOWN,0,0
1764273289.3840394,1,DOWN,DOWN,0,0
1764273289.4150283,1,DOWN,DOWN,0,0
1764273289.4481132,1,DOWN,DOWN,0,0
1764273289.4832778,1,DOWN,DOWN,0,0
1764273289.5148664,1,DOWN,DOWN,0,0
1764273289.5466845,1,DOWN,DOWN,0,0
1764273289.5807855,1,DOWN,DOWN,0,0
1764273289.6144671,1,DOWN,DOWN,0,0
1764273289.6474917,1,DOWN,DOWN,0,0
1764273289.6807086,1,DOWN,DOWN,0,0
1764273289.7151468,1,DOWN,DOWN,0,0
1764273289.7476373,1,DOWN,DOWN,0,0
1764273289.7806804,1,DOWN,DOWN,0,0
1764273289.8144007,1,DOWN,DOWN,0,0
1764273289.847294,1,DOWN,DOWN,0,0
1764273289.8793173,1,DOWN,DOWN,0,0
1764273289.9173405,1,DOWN,DOWN,0,0
1764273289.9471152,1,DOWN,DOWN,0,0
1764273289.9796183,1,DOWN,DOWN,0,0
1764273290.0143747,1,DOWN,DOWN,0,0
1764273290.0476518,1,DOWN,DOWN,0,0
1764273290.0801482,1,DOWN,DOWN,0,0
1764273290.1164672,1,DOWN,DOWN,0,0
1764273290.1471348,1,DOWN,DOWN,0,0
1764273290.181074,1,DOWN,DOWN,0,0
1764273290.212017,1,DOWN,DOWN,0,0
1764273290.248812,1,DOWN,DOWN,0,0
1764273290.278985,1,DOWN,DOWN,0,0
1764273290.3120234,1,DOWN,DOWN,0,0
1764273290.3472285,1,DOWN,DOWN,0,0
1764273290.3805041,1,DOWN,DOWN,0,0
1764273290.4122028,1,DOWN,DOWN,0,0
1764273290.4491715,1,DOWN,DOWN,0,0
1764273290.4804854,1,DOWN,DOWN,0,0
1764273290.5135915,1,DOWN,DOWN,0,0
1764273290.547749,1,DOWN,DOWN,0,0
1764273290.5823905,1,DOWN,DOWN,0,0
1764273290.614982,1,DOWN,DOWN,0,0
1764273290.6463082,1,DOWN,DOWN,0,0
1764273290.6809292,1,DOWN,DOWN,0,0
1764273290.7111526,1,DOWN,DOWN,0,0
1764273290.7432063,1,DOWN,DOWN,0,0
1764273290.7801373,1,DOWN,DOWN,0,0
1764273290.8127117,1,DOWN,DOWN,0,0
1764273290.8426902,1,DOWN,DOWN,0,0
1764273290.8793352,1,DOWN,DOWN,0,0
1764273290.9112914,1,DOWN,DOWN,0,0
1764273290.9438891,1,DOWN,DOWN,0,0
1764273290.980466,1,DOWN,DOWN,0,0
1764273291.0116978,1,DOWN,DOWN,0,0
1764273291.0437834,1,DOWN,DOWN,0,0
1764273291.0817113,1,DOWN,DOWN,0,0
1764273291.111911,1,DOWN,DOWN,0,0
1764273291.1438744,1,DOWN,DOWN,0,0
1764273291.182732,1,DOWN,DOWN,0,0
1764273291.2113485,1,DOWN,DOWN,0,0
1764273291.2426624,1,DOWN,DOWN,0,0
1764273291.275942,1,DOWN,DOWN,0,0
1764273291.3111687,1,DOWN,DOWN,0,0
1764273291.3444757,1,DOWN,DOWN,0,0
1764273291.3770654,1,DOWN,DOWN,0,0
1764273291.4124546,1,DOWN,DOWN,0,0
1764273291.4436474,1,DOWN,DOWN,0,0
1764273291.4767401,1,DOWN,DOWN,0,0
1764273291.5120542,1,DOWN,DOWN,0,0
1764273291.5431564,1,DOWN,DOWN,0,0
1764273291.5759976,1,DOWN,DOWN,0,0
1764273291.614752,1,DOWN,DOWN,0,0
1764273291.643123,1,DOWN,DOWN,0,0
1764273291.6760108,1,DOWN,LEFT,0,0
1764273291.7130017,1,DOWN,LEFT,0,0
1764273291.7435613,1,LEFT,LEFT,0,0
1764273291.7756538,1,LEFT,LEFT,0,0
1764273291.8122504,1,LEFT,LEFT,0,0
1764273291.8436918,1,LEFT,LEFT,0,0
1764273291.8766105,1,LEFT,LEFT,0,0
1764273291.908554,1,LEFT,LEFT,0,0
1764273291.943794,1,LEFT,LEFT,0,0
1764273291.9757125,1,LEFT,LEFT,0,0
1764273292.0078375,1,LEFT,LEFT,0,0
1764273292.0472457,1,LEFT,LEFT,0,0
1764273292.076154,1,LEFT,LEFT,0,0
1764273292.1081197,1,LEFT,LEFT,0,0
1764273292.146352,1,LEFT,LEFT,0,0
1764273292.1752756,1,LEFT,LEFT,0,0
1764273292.2082868,1,LEFT,LEFT,0,0
1764273292.2448015,1,LEFT,LEFT,0,0
1764273292.2753918,1,LEFT,LEFT,0,0
1764273292.3076868,1,LEFT,LEFT,0,0
1764273292.3451784,1,LEFT,LEFT,0,0
1764273292.3762224,1,LEFT,LEFT,0,0
1764273292.4078631,1,LEFT,LEFT,0,0
1764273292.4390519,1,LEFT,LEFT,0,0
1764273292.477885,1,LEFT,LEFT,0,0
1764273292.5081553,1,LEFT,LEFT,0,0
