timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1764273886.7514877,1,DOWN,DOWN,0,0
1764273886.7877054,1,DOWN,DOWN,0,0
1764273886.8191946,1,DOWN,DOWN,0,0
1764273886.8509881,1,DOWN,DOWN,0,0
1764273886.89046,1,DOWN,DOWN,0,0
1764273886.9199414,1,DOWN,DOWN,0,0
1764273886.9510105,1,DOWN,DOWN,0,0
1764273886.9876757,1,DOWN,DOWN,0,0
1764273887.0200229,1,DOWN,DOWN,0,0
1764273887.0512168,1,DOWN,DOWN,0,0
1764273887.0890036,1,DOWN,DOWN,0,0
1764273887.1193194,1,DOWN,DOWN,0,0
1764273887.1516542,1,DOWN,DOWN,0,0
1764273887.1839855,1,DOWN,DOWN,0,0
1764273887.220355,1,DOWN,DOWN,0,0
1764273887.2513957,1,DOWN,LEFT,0,0
1764273887.2830906,1,DOWN,LEFT,0,0
1764273887.3202744,1,LEFT,LEFT,0,0
1764273887.3510408,1,LEFT,LEFT,0,0
1764273887.3835423,1,LEFT,LEFT,0,0
1764273887.4194446,1,LEFT,LEFT,0,0
1764273887.4516113,1,LEFT,LEFT,0,0
1764273887.4837186,1,LEFT,LEFT,0,0
1764273887.5202334,1,LEFT,LEFT,0,0
1764273887.5515056,1,LEFT,LEFT,0,0
1764273887.5840943,1,LEFT,LEFT,0,0
1764273887.6208851,1,LEFT,LEFT,0,0
1764273887.6519015,1,LEFT,LEFT,0,0
1764273887.684284,1,LEFT,LEFT,0,0
1764273887.721079,1,LEFT,LEFT,0,0
1764273887.7513628,1,LEFT,LEFT,0,0
1764273887.7832463,1,LEFT,LEFT,0,0
1764273887.8160546,1,LEFT,LEFT,0,0
1764273887.8505456,1,LEFT,LEFT,0,0
1764273887.8832657,1,LEFT,LEFT,0,0
1764273887.9161887,1,LEFT,LEFT,0,0
1764273887.951827,1,LEFT,LEFT,0,0
1764273887.983177,1,LEFT,LEFT,0,0
1764273888.0174327,1,LEFT,LEFT,0,0
1764273888.0510223,1,LEFT,LEFT,0,0
1764273888.083893,1,LEFT,LEFT,0,0
1764273888.116802,1,LEFT,LEFT,0,0
1764273888.151086,1,LEFT,LEFT,0,0
1764273888.1841464,1,LEFT,LEFT,0,0
1764273888.2171257,1,LEFT,LEFT,0,0
1764273888.2512007,1,LEFT,LEFT,0,0
1764273888.2831988,1,LEFT,LEFT,0,0
1764273888.317414,1,LEFT,LEFT,0,0
1764273888.3476834,1,LEFT,LEFT,0,0
1764273888.3835182,1,LEFT,LEFT,0,0
1764273888.4154627,1,LEFT,LEFT,0,0
1764273888.4474652,1,LEFT,LEFT,0,0
1764273888.48654,1,LEFT,LEFT,0,0
1764273888.514791,1,LEFT,LEFT,0,0
1764273888.5477846,1,LEFT,LEFT,0,0
1764273888.5850072,1,LEFT,LEFT,0,0
1764273888.6157327,1,LEFT,LEFT,0,0
1764273888.6480792,1,LEFT,LEFT,0,0
1764273888.6830857,1,LEFT,LEFT,0,0
1764273888.7156434,1,LEFT,LEFT,0,0
1764273888.7472243,1,LEFT,LEFT,0,0
1764273888.7852888,1,LEFT,LEFT,0,0
1764273888.8153782,1,LEFT,LEFT,0,0
1764273888.847594,1,LEFT,LEFT,0,0
1764273888.8786192,1,LEFT,LEFT,0,0
1764273888.9161942,1,LEFT,LEFT,0,0
1764273888.9467525,1,LEFT,LEFT,0,0
1764273888.9791183,1,LEFT,LEFT,0,0
1764273889.016569,1,LEFT,LEFT,0,0
1764273889.047799,1,LEFT,LEFT,0,0
1764273889.0795453,1,LEFT,LEFT,0,0
1764273889.1168234,1,LEFT,LEFT,0,0
1764273889.1478708,1,LEFT,LEFT,0,0
1764273889.1801636,1,LEFT,LEFT,0,0
1764273889.2170842,1,LEFT,LEFT,0,0
1764273889.2471697,1,LEFT,LEFT,0,0
1764273889.2800546,1,LEFT,LEFT,0,0
1764273889.316993,1,LEFT,LEFT,0,0
1764273889.347173,1,LEFT,LEFT,0,0
1764273889.379563,1,LEFT,LEFT,0,0
1764273889.4156053,1,LEFT,LEFT,0,0
1764273889.4474301,1,LEFT,LEFT,0,0
1764273889.479368,1,LEFT,LEFT,0,0
1764273889.5124269,1,LEFT,LEFT,0,0
1764273889.547463,1,LEFT,LEFT,0,0
1764273889.5797799,1,LEFT,LEFT,0,0
1764273889.6116304,1,LEFT,LEFT,0,0
1764273889.6490386,1,LEFT,LEFT,0,0
1764273889.6798031,1,LEFT,LEFT,0,0
1764273889.711522,1,LEFT,LEFT,0,0
1764273889.7479732,1,LEFT,LEFT,0,0
1764273889.7790587,1,LEFT,LEFT,0,0
1764273889.8112721,1,LEFT,LEFT,0,0
1764273889.8491278,1,LEFT,LEFT,0,0
1764273889.879454,1,LEFT,LEFT,0,0
1764273889.911237,1,LEFT,LEFT,0,0
1764273889.9484487,1,LEFT,LEFT,0,0
1764273889.9794447,1,LEFT,LEFT,0,0
1764273890.0112696,1,LEFT,LEFT,0,0
1764273890.0426097,1,LEFT,LEFT,0,0
1764273890.0805147,1,LEFT,LEFT,0,0
1764273890.111861,1,LEFT,LEFT,0,0
1764273890.143787,1,LEFT,LEFT,0,0
1764273890.1796153,1,LEFT,LEFT,0,0
1764273890.210891,1,LEFT,LEFT,0,0
1764273890.2441998,1,LEFT,LEFT,0,0
1764273890.2811391,1,LEFT,LEFT,0,0
1764273890.3111582,1,LEFT,LEFT,0,0
1764273890.3431087,1,LEFT,LEFT,0,0
1764273890.3796492,1,LEFT,LEFT,0,0
1764273890.4119525,1,LEFT,LEFT,0,0
1764273890.4433222,1,LEFT,LEFT,0,0
1764273890.480924,1,LEFT,LEFT,0,0
1764273890.5103447,1,LEFT,LEFT,0,0
1764273890.5439906,1,LEFT,LEFT,0,0
1764273890.574636,1,LEFT,LEFT,0,0
1764273890.6118395,1,LEFT,LEFT,0,0
1764273890.6459732,1,LEFT,LEFT,0,0
1764273890.675745,1,LEFT,LEFT,0,0
1764273890.711945,1,LEFT,LEFT,0,0
1764273890.743061,1,LEFT,LEFT,0,0
1764273890.7758012,1,LEFT,LEFT,0,0
1764273890.812133,1,LEFT,LEFT,0,0
1764273890.8432934,1,LEFT,LEFT,0,0
1764273890.8751798,1,LEFT,LEFT,0,0
1764273890.9120688,1,LEFT,LEFT,0,0
1764273890.9434555,1,LEFT,LEFT,0,0
1764273890.9757123,1,LEFT,LEFT,0,0
1764273891.010729,1,LEFT,LEFT,0,0
1764273891.0434332,1,LEFT,LEFT,0,0
1764273891.0756605,1,LEFT,LEFT,0,0
1764273891.111499,1,LEFT,LEFT,0,0
1764273891.1436923,1,LEFT,LEFT,0,0
1764273891.175789,1,LEFT,LEFT,0,0
1764273891.2068405,1,LEFT,LEFT,0,0
1764273891.2438972,1,LEFT,LEFT,0,0
1764273891.27512,1,LEFT,LEFT,0,0
1764273891.3074448,1,LEFT,LEFT,0,0
1764273891.3438,1,LEFT,LEFT,0,0
1764273891.3758986,1,LEFT,LEFT,0,0
1764273891.40757,1,LEFT,LEFT,0,0
1764273891.4440176,1,LEFT,LEFT,0,0
1764273891.4752867,1,LEFT,LEFT,0,0
1764273891.5063536,1,LEFT,LEFT,0,0
