timestamp,hand_detected,gesture_detected,gesture_real,paused,game_over
1763581870.1507258,1,RIGHT,NONE,0,0
1763581870.1823397,1,RIGHT,NONE,0,0
1763581870.2181835,1,DOWN,DOWN,0,0
1763581870.2500331,1,DOWN,DOWN,0,0
1763581870.282939,1,DOWN,DOWN,0,0
1763581870.3187191,1,DOWN,DOWN,0,0
1763581870.350932,1,DOWN,DOWN,0,0
1763581870.3829799,1,DOWN,DOWN,0,0
1763581870.418398,1,DOWN,DOWN,0,0
1763581870.4505832,1,DOWN,DOWN,0,0
1763581870.4872594,1,DOWN,DOWN,0,0
1763581870.5197217,1,DOWN,DOWN,0,0
1763581870.5508173,1,DOWN,DOWN,0,0
1763581870.587385,1,DOWN,DOWN,0,0
1763581870.618687,1,DOWN,DOWN,0,0
1763581870.6505103,1,DOWN,DOWN,0,0
1763581870.6865044,1,DOWN,DOWN,0,0
1763581870.71896,1,DOWN,DOWN,0,0
1763581870.7545395,1,DOWN,DOWN,0,0
1763581870.7865741,1,DOWN,DOWN,0,0
1763581870.8190444,1,DOWN,DOWN,0,0
1763581870.855307,1,DOWN,DOWN,0,0
1763581870.8874798,1,DOWN,DOWN,0,0
1763581870.9193332,1,DOWN,DOWN,0,0
1763581870.9552505,1,DOWN,DOWN,0,0
1763581870.9883342,1,DOWN,DOWN,0,0
1763581871.0240197,1,DOWN,DOWN,0,0
1763581871.0554454,1,DOWN,DOWN,0,0
1763581871.0868692,1,DOWN,DOWN,0,0
1763581871.122779,1,DOWN,DOWN,0,0
1763581871.1555152,1,DOWN,DOWN,0,0
1763581871.1866708,1,DOWN,DOWN,0,0
1763581871.2227068,1,DOWN,DOWN,0,0
1763581871.2556329,1,DOWN,DOWN,0,0
1763581871.2918496,1,DOWN,DOWN,0,0
1763581871.323254,1,DOWN,DOWN,0,0
1763581871.35503,1,DOWN,DOWN,0,0
1763581871.3914237,1,DOWN,NONE,0,0
1763581871.423121,1,DOWN,RIGHT,0,0
1763581871.4555507,1,DOWN,RIGHT,0,0
1763581871.491018,1,DOWN,RIGHT,0,0
1763581871.5230646,1,DOWN,RIGHT,0,0
1763581871.5596983,1,RIGHT,RIGHT,0,0
1763581871.5919738,1,RIGHT,RIGHT,0,0
1763581871.6231308,1,RIGHT,RIGHT,0,0
1763581871.658752,1,RIGHT,RIGHT,0,0
1763581871.690937,1,RIGHT,RIGHT,0,0
1763581871.722449,1,RIGHT,RIGHT,0,0
1763581871.7599094,1,RIGHT,RIGHT,0,0
1763581871.791481,1,RIGHT,RIGHT,0,0
1763581871.8268824,1,RIGHT,RIGHT,0,0
1763581871.8640811,1,RIGHT,RIGHT,0,0
1763581871.8908021,1,RIGHT,RIGHT,0,0
1763581871.9266064,1,RIGHT,RIGHT,0,0
1763581871.959462,1,RIGHT,RIGHT,0,0
1763581871.9914982,1,RIGHT,RIGHT,0,0
1763581872.0269928,1,RIGHT,RIGHT,0,0
1763581872.058503,1,RIGHT,RIGHT,0,0
1763581872.0956957,1,RIGHT,RIGHT,0,0
1763581872.1271799,1,RIGHT,RIGHT,0,0
1763581872.1591527,1,RIGHT,RIGHT,0,0
1763581872.1950536,1,RIGHT,RIGHT,0,0
1763581872.226984,1,RIGHT,RIGHT,0,0
1763581872.2593167,1,RIGHT,RIGHT,0,0
1763581872.2960637,1,RIGHT,RIGHT,0,0
1763581872.3276205,1,RIGHT,RIGHT,0,0
1763581872.3629673,1,RIGHT,RIGHT,0,0
1763581872.3954654,1,RIGHT,RIGHT,0,0
1763581872.4271212,1,RIGHT,RIGHT,0,0
1763581872.4637198,1,RIGHT,RIGHT,0,0
1763581872.4951427,1,RIGHT,RIGHT,0,0
1763581872.527337,1,RIGHT,RIGHT,0,0
1763581872.5628479,1,RIGHT,RIGHT,0,0
1763581872.5953734,1,RIGHT,RIGHT,0,0
1763581872.6306121,1,RIGHT,RIGHT,0,0
1763581872.662828,1,RIGHT,RIGHT,0,0
1763581872.6945612,1,RIGHT,RIGHT,0,0
1763581872.7305214,1,RIGHT,RIGHT,0,0
1763581872.7628224,1,RIGHT,RIGHT,0,0
1763581872.7950723,1,RIGHT,RIGHT,0,0
1763581872.8312724,1,RIGHT,RIGHT,0,0
1763581872.8630369,1,RIGHT,RIGHT,0,0
1763581872.899394,1,RIGHT,RIGHT,0,0
1763581872.9305003,1,RIGHT,RIGHT,0,0
1763581872.9634626,1,RIGHT,RIGHT,0,0
1763581872.999347,1,RIGHT,RIGHT,0,0
1763581873.0314503,1,RIGHT,RIGHT,0,0
1763581873.063775,1,RIGHT,RIGHT,0,0
1763581873.099882,1,RIGHT,RIGHT,0,0
1763581873.1305711,1,RIGHT,RIGHT,0,0
1763581873.1668026,1,RIGHT,RIGHT,0,0
1763581873.1989253,1,RIGHT,RIGHT,0,0
1763581873.230854,1,RIGHT,RIGHT,0,0
1763581873.2670498,1,RIGHT,RIGHT,0,0
1763581873.2989392,1,RIGHT,RIGHT,0,0
1763581873.331218,1,RIGHT,RIGHT,0,0
1763581873.3676355,1,RIGHT,RIGHT,0,0
1763581873.3988273,1,RIGHT,RIGHT,0,0
1763581873.4351387,1,RIGHT,NONE,0,0
1763581873.4667706,1,RIGHT,NONE,0,0
